occ_code	sic	tot_emp	h_mean	occ_title	year
34038	283	120	18.52	Designers, Except Interior	1997
39999	283	1650	21.37	Other Professional, Paraprofessional/Technicians	1997
40000	283	6530	25.14	Sales & Related Occupations	1997
41002	283	880	31.16	First Line Supervisors, Sales & Related	1997
49002	283	150	21.64	Sales Engineers	1997
49005	283	4310	25.15	Salespersons, Scientific Products & Services	1997
49008	283	570	24.78	Salespersons, Except Scientific & Retail	1997
49999	283	600	17.73	All Other Sales & Related	1997
50000	283	29750	13.45	Clerical & Administrative Support	1997
51002	283	1800	19.31	First Line Supervisors, Clerical & Administrative	1997
53123	283	1120	13.69	Adjustment Clerks	1997
55108	283	6740	14.46	Secretaries, Except Legal & Medical	1997
55305	283	900	10.38	Receptionists & Information Clerks	1997
55307	283	400	11.16	Typists, Including Word Processing	1997
55314	283	380	13.41	Personnel Clerks, Except Payroll & Timekeeping	1997
55321	283	200	11.87	File Clerks	1997
55323	283	1310	11.63	Order Clerks, Materials, Merchandise & Service	1997
55326	283	380	12.42	Procurement Clerks	1997
55328	283	160	14.3	Statistical Clerks	1997
55338	283	1480	13.14	Bookkeeping, Accounting & Auditing Clerks	1997
55341	283	480	13.68	Payroll & Timekeeping Clerks	1997
55344	283	340	12.86	Billing, Cost & Rate Clerks	1997
55347	283	2830	11.16	General Office Clerks	1997
56000	283	770	13.37	Office Machine Operators, Data Processors	1997
56011	283	320	14.94	Computer Operators, Except Peripheral Equipment	1997
56017	283	240	10.92	Data Entry Keyers, Except Composing	1997
56099	283	200	13.49	Other Office Machine Operators	1997
57102	283	230	10.52	Switchboard Operators	1997
57302	283	160	10.89	Mail Clerks, Except Machine Operators	1997
58000	283	8100	12.67	Material Recording/Scheduling/Dispatching/Distributing	1997
58008	283	1780	15.46	Production, Planning & Expediting Clerks	1997
58017	283	360	10.58	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1997
58023	283	2360	11.75	Stock Clerks, Stockroom, Warehouse or Storage Yard	1997
58026	283	130	10.53	Order Fillers, Wholesale & Retail Sales	1997
58028	283	3100	12.08	Traffic, Shipping, & Receiving Clerks	1997
58099	283	370	12.99	Other Material Recording, Scheduling & Distributing	1997
59999	283	1970	15.23	All Other Clerical & Administrative Support	1997
60000	283	5820	12.28	Service Occupations	1997
61099	283	760	21.68	Other Service Supervisors	1997
63047	283	1340	12.02	Guards & Watch Guards	1997
65000	283	80	10.5	Food, Beverage Preparation & Service Workers	1997
66000	283	50	9.21	Health Service & Related	1997
67005	283	3320	10.47	Janitors & Cleaners	1997
67099	283	100	11.61	Other Cleaning & Building Service Workers	1997
69999	283	170	9.95	All Other Service Workers	1997
70000	283	960	11.45	Agricultural, Forestry, Fishing & Related	1997
72002	283	60	16.09	First Line Supervisors, Agricultural/Forestry/Fishing	1997
79017	283	580	11.1	Animal Caretakers	1997
79041	283	250	11.55	Laborers, Landscaping & Groundskeeping	1997
79999	283	70	9.84	All Other Agricultural, Forestry & Fishing Workers	1997
80000	283	151330	13.76	Product/Construct/Operate Maintenance/Material Handling	1997
81000	283	16130	21.64	First Line Supervisors-Product/Construct/Maintenance/Related	1997
81002	283	2830	23.84	First Line Supervisors, Mechanics/Installers/Repairers	1997
81005	283	140	22.05	First Line Supervisors, Trades & Extractive	1997
81008	283	10050	20.82	First Line Supervisors, Production & Operating	1997
81011	283	570	18.33	First Line Supervisors, Transport/Moving Machines	1997
81017	283	510	18.24	First Line Supervisors, Helpers/Laborers/Movers-Hand	1997
81099	283	2030	24.41	Other First Line Supervisors, Product/Construct/Maintain	1997
83000	283	7280	11.77	Inspectors & Related	1997
83002	283	740	13.64	Precision Inspectors, Testers & Graders	1997
83005	283	6540	11.56	Production Inspectors, Test/Grade/Sort/Sample/Weigh	1997
85000	283	15260	16.41	Mechanics, Installers & Repairers	1997
85110	283	220	14.93	Machinery Maintenance Mechanics	1997
85118	283	3740	16.2	Machinery Maintenance Mechanics, Water/Power Plant	1997
85119	283	2880	16.87	Other Machinery Maintenance Mechanics	1997
85123	283	1000	18.7	Millwrights	1997
85128	283	1080	13.99	Machinery Maintenance Workers	1997
85132	283	4000	16.14	Maintenance Repairers, General Utility	1997
85302	283	170	17.24	Automotive Mechanics	1997
85311	283	50	14.47	Bus & Truck Mechanics & Diesel Engine Specialists	1997
85717	283	30	17.88	Electronics Repairers, Commercial/Industry Equipment	1997
85902	283	560	18.04	Heating/Air Conditioning/Refrigeration Mechanics	1997
85905	283	600	17.49	Precision Instrument Repairers	1997
85928	283	210	18.29	Mechanical Control & Valve Installers & Repairers	1997
85935	283	90	17.32	Riggers	1997
85999	283	610	14.88	Other Mechanics, Installers & Repairers	1997
87000	283	4630	18.48	Construction Trade Workers, Except Material Moving	1997
87102	283	370	16.33	Carpenters	1997
87202	283	1660	19.01	Electricians	1997
87402	283	300	14.99	Painters & Paperhangers, Construction & Maintenance	1997
87502	283	1850	19.37	Plumbers, Pipefitters & Steamfitters	1997
87802	283	290	17.37	Insulation Workers	1997
87999	283	160	16.4	Other Construction & Extractive, Except Helpers	1997
89100	283	850	16.16	Precision Metal Workers	1997
89108	283	480	16.79	Machinists	1997
89132	283	180	15.3	Sheet Metal Workers	1997
89199	283	190	15.35	Other Precision Metal Workers	1997
89900	283	290	13.08	Precision Workers, n.e.c.	1997
92100	283	30	10.41	Other Metal/Plastic Machine Setters & Operators	1997
92197	283	30	10.41	All Other Machine Setters, Metal/Plastic	1997
92799	283	90	13.92	Other Textile & Related Setters & Operators	1997
92900	283	77620	12.48	Other Machine Setters, Operators & Tenders	1997
92923	283	100	11.81	Furnace, Kiln, Oven, Drier, or Kettle Operators	1997
92926	283	1370	16.53	Boiler Operators, Low Pressure	1997
92935	283	23490	15.1	Chemical Equipment Controllers & Operators	1997
92938	283	2300	12.14	Chemical Equipment Tenders	1997
92944	283	170	10.81	Cutting & Slicing Machine Operators	1997
92951	283	100	11.15	Coating, Painting & Spraying Machine Setters	1997
92953	283	1100	10.87	Coating, Painting & Spraying Machine Operators	1997
92958	283	1090	9.98	Cleaning, Washing & Pickling Equipment Operators	1997
92962	283	460	9.57	Separating, Filtering & Still Machine Operators	1997
92965	283	8130	11.32	Crushing/Grinding/Mixing/Blending Machine Operators	1997
92968	283	1950	10.91	Extruding/Forming/Pressing/Compacting Machine Setters	1997
92971	283	1590	11.01	Extruding/Forming/Pressing/Compacting Machine Operators	1997
92974	283	30160	11.04	Packaging & Filling Machine Operators	1997
92997	283	1590	14.91	Other Machine Setters & Set-Up Operators	1997
92998	283	4020	11.15	Other Machine Operators & Tenders	1997
93900	283	6520	9.36	Other Hand Workers, n.e.c.	1997
93914	283	540	15.38	Welders & Cutters	1997
93956	283	5280	8.65	Assemblers/Fabricators Except Machine/Electronic/Precision	1997
93999	283	700	10.04	Other Hand Workers, n.e.c.	1997
95000	283	4720	15.33	Plant & System Workers	1997
95002	283	1380	15.08	Water/Liquid Waste Treatment Plant & System Operators	1997
95008	283	2770	15.59	Chemical Plant & System Operators	1997
95028	283	90	14.47	Power Distributors & Dispatchers	1997
95032	283	220	19.88	Stationary Engineers	1997
95099	283	260	10.29	Other Plant & System Operators	1997
97100	283	710	13.74	Motor Vehicle Operators	1997
97102	283	330	16.12	Truck Drivers, Heavy or Tractor Trailer	1997
97105	283	380	11.69	Truck Drivers-Light, Include Delivery/Route Workers	1997
97899	283	40	14.1	All Other Transportation & Related Workers	1997
97900	283	2730	12.58	Material Moving Equipment Operators	1997
97905	283	250	15.79	Tank Car & Truck Loaders	1997
97947	283	1380	13.47	Industrial Truck & Tractor Operators	1997
97953	283	90	11.31	Pump Operators	1997
97989	283	1000	10.73	Other Material Moving Equipment Operators	1997
98000	283	14410	10.15	Helpers, Laborers & Material Movers, Hand	1997
98102	283	390	10.87	Helpers, Mechanic & Repairer	1997
98399	283	50	8.5	Other Construction Trades/Extractive Worker Helpers	1997
98502	283	1510	9.02	Machine Feeders & Offbearers	1997
98799	283	3120	10.61	Other Freight, Stock & Material Movers, Hand	1997
98902	283	4770	10.18	Hand Packers & Packagers	1997
98999	283	4570	10.13	Other Helpers, Laborers & Material Movers, Hand	1997
00000	284	160100	15.55	Industry Total	1997
10000	284	14530	32.85	Managerial & Administrative	1997
13002	284	1160	33.25	Financial Managers	1997
13005	284	600	29.32	Personnel, Training & Labor Relations Managers	1997
13008	284	520	28.82	Purchasing Managers	1997
13011	284	2710	32.18	Marketing/Advertising/Public Relations Managers	1997
13014	284	410	28.33	Administrative Managers	1997
13017	284	1320	33.89	Engineering, Mathematical & Natural Sciences Managers	1997
15014	284	2730	28.59	Industrial Production Managers	1997
19005	284	3730	39.1	General Managers & Top Executives	1997
19999	284	1340	28.74	All Other Managers & Administrators	1997
20000	284	16540	21.16	Professional/Paraprofessional & Technical Occupations	1997
21100	284	1910	20.05	Accountants, Auditors & Other Financial Specialists	1997
21114	284	1360	19.54	Accountants & Auditors	1997
21117	284	240	22.6	Budget Analysts	1997
21199	284	300	20.32	Other Financial Specialists	1997
21308	284	920	19.57	Purchasing Agents	1997
21511	284	430	20.57	Personnel, Training & Labor Relations Specialists	1997
21902	284	90	21.36	Cost Estimators	1997
21911	284	180	20.88	Compliance Officers, Except Construction	1997
21999	284	1050	18.08	All Other Management Support	1997
22100	284	1880	26.5	Engineers	1997
22114	284	620	25.65	Chemical Engineers	1997
22126	284	130	25.61	Electrical & Electronic Engineers	1997
22127	284	70	28.33	Computer Engineers	1997
22128	284	310	27.96	Industrial Engineers, Except Safety	1997
22132	284	120	27.3	Safety Engineers, Except Mining	1997
22135	284	200	25.62	Mechanical Engineers	1997
22199	284	420	26.78	All Other Engineers	1997
22500	284	350	17.31	Engineering & Related Technicians & Technologists	1997
22505	284	40	21.69	Electrical/Electronic Technicians & Technologists	1997
22508	284	70	18.58	Industrial Technicians & Technologists	1997
22511	284	40	16.04	Mechanical Technicians & Technologists	1997
22514	284	40	17.93	Drafters	1997
22599	284	160	15.77	Other Engineering & Related Technicians & Technologists	1997
24100	284	3560	24.02	Physical Scientists	1997
24105	284	3430	23.88	Chemists, Except Biochemists	1997
24199	284	130	27.66	All Other Physical Scientists	1997
24300	284	300	24.72	Life Scientists	1997
24308	284	240	24.88	Biological Scientists	1997
24399	284	60	24.09	All Other Life Scientists	1997
24500	284	2870	15.68	Physical & Life Science Technicians & Technologists	1997
24502	284	140	17.63	Biological/Agricultural/Food Technicians & Technologists	1997
24505	284	2570	15.49	Chemical Technicians & Technologists, Except Health	1997
24599	284	160	16.97	Other Physical & Life Science Technicians & Technologists	1997
25100	284	1910	22.42	Computer Scientists & Related	1997
25102	284	730	25.28	Systems Analysts	1997
25103	284	170	25.54	Data Base Administrators	1997
25104	284	650	18.4	Computer Support Specialists	1997
25105	284	230	22.98	Computer Programmers	1997
25108	284	50	18.28	Computer Programmer Aides	1997
25199	284	80	23.22	Other Computer Scientists & Related	1997
25300	284	60	22.81	Mathematical Scientists & Related	1997
25315	284	60	22.81	Financial Analysts, Statistical	1997
27100	284	40	23.12	Social Scientists, Including Urban & Regional Planners	1997
27102	284	40	23.12	Economists, Including Market Researchers	1997
28100	284	120	39.0	Lawyers & Related Workers	1997
28108	284	120	39.0	Lawyers	1997
32000	284	90	19.73	Health Practitioners, Technicians & Technologists	1997
32502	284	90	19.73	Registered Nurses	1997
34002	284	30	15.62	Writers & Editors	1997
34035	284	40	13.35	Artists & Related Workers	1997
34038	284	130	17.79	Designers, Except Interior	1997
39999	284	530	19.5	Other Professional, Paraprofessional/Technicians	1997
40000	284	9600	21.44	Sales & Related Occupations	1997
41002	284	1460	28.74	First Line Supervisors, Sales & Related	1997
49002	284	230	24.17	Sales Engineers	1997
49005	284	2280	21.67	Salespersons, Scientific Products & Services	1997
49008	284	4330	21.07	Salespersons, Except Scientific & Retail	1997
49999	284	1300	13.58	All Other Sales & Related	1997
50000	284	22550	12.65	Clerical & Administrative Support	1997
51002	284	1550	17.99	First Line Supervisors, Clerical & Administrative	1997
53123	284	1620	13.42	Adjustment Clerks	1997
55108	284	3180	12.96	Secretaries, Except Legal & Medical	1997
55305	284	540	10.16	Receptionists & Information Clerks	1997
55307	284	190	11.77	Typists, Including Word Processing	1997
55314	284	240	14.01	Personnel Clerks, Except Payroll & Timekeeping	1997
55321	284	170	9.7	File Clerks	1997
55323	284	1980	11.71	Order Clerks, Materials, Merchandise & Service	1997
55326	284	230	12.55	Procurement Clerks	1997
55328	284	50	13.54	Statistical Clerks	1997
55338	284	2170	12.93	Bookkeeping, Accounting & Auditing Clerks	1997
55341	284	310	13.69	Payroll & Timekeeping Clerks	1997
55344	284	360	11.55	Billing, Cost & Rate Clerks	1997
55347	284	2230	10.54	General Office Clerks	1997
56000	284	470	11.77	Office Machine Operators, Data Processors	1997
56011	284	220	13.64	Computer Operators, Except Peripheral Equipment	1997
56017	284	190	9.89	Data Entry Keyers, Except Composing	1997
56099	284	50	10.74	Other Office Machine Operators	1997
57102	284	130	10.55	Switchboard Operators	1997
57302	284	190	10.96	Mail Clerks, Except Machine Operators	1997
58000	284	6520	12.32	Material Recording/Scheduling/Dispatching/Distributing	1997
58008	284	1760	15.2	Production, Planning & Expediting Clerks	1997
58017	284	430	12.72	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1997
58023	284	1100	10.46	Stock Clerks, Stockroom, Warehouse or Storage Yard	1997
58028	284	3050	11.23	Traffic, Shipping, & Receiving Clerks	1997
58099	284	180	13.39	Other Material Recording, Scheduling & Distributing	1997
59999	284	420	13.44	All Other Clerical & Administrative Support	1997
60000	284	1610	9.64	Service Occupations	1997
61099	284	90	16.42	Other Service Supervisors	1997
63047	284	300	9.68	Guards & Watch Guards	1997
65000	284	150	10.36	Food, Beverage Preparation & Service Workers	1997
67005	284	920	8.8	Janitors & Cleaners	1997
67099	284	120	9.54	Other Cleaning & Building Service Workers	1997
69999	284	30	10.38	All Other Service Workers	1997
70000	284	30	9.7	Agricultural, Forestry, Fishing & Related	1997
79041	284	30	9.7	Laborers, Landscaping & Groundskeeping	1997
80000	284	95240	12.14	Product/Construct/Operate Maintenance/Material Handling	1997
81000	284	6780	18.87	First Line Supervisors-Product/Construct/Maintenance/Related	1997
81002	284	650	21.58	First Line Supervisors, Mechanics/Installers/Repairers	1997
81008	284	4610	18.46	First Line Supervisors, Production & Operating	1997
81011	284	410	20.29	First Line Supervisors, Transport/Moving Machines	1997
81017	284	390	18.49	First Line Supervisors, Helpers/Laborers/Movers-Hand	1997
81099	284	710	18.36	Other First Line Supervisors, Product/Construct/Maintain	1997
83000	284	2080	12.63	Inspectors & Related	1997
83002	284	250	13.89	Precision Inspectors, Testers & Graders	1997
83005	284	1830	12.46	Production Inspectors, Test/Grade/Sort/Sample/Weigh	1997
85000	284	6720	16.15	Mechanics, Installers & Repairers	1997
85118	284	470	15.12	Machinery Maintenance Mechanics, Water/Power Plant	1997
85119	284	1010	16.24	Other Machinery Maintenance Mechanics	1997
85123	284	120	16.85	Millwrights	1997
85128	284	1380	15.71	Machinery Maintenance Workers	1997
85132	284	3080	16.34	Maintenance Repairers, General Utility	1997
85311	284	30	17.4	Bus & Truck Mechanics & Diesel Engine Specialists	1997
85902	284	40	17.74	Heating/Air Conditioning/Refrigeration Mechanics	1997
85905	284	80	17.95	Precision Instrument Repairers	1997
85928	284	50	13.11	Mechanical Control & Valve Installers & Repairers	1997
85999	284	430	16.53	Other Mechanics, Installers & Repairers	1997
87000	284	710	17.05	Construction Trade Workers, Except Material Moving	1997
87102	284	30	15.66	Carpenters	1997
87202	284	370	17.57	Electricians	1997
87502	284	190	16.86	Plumbers, Pipefitters & Steamfitters	1997
87999	284	80	15.54	Other Construction & Extractive, Except Helpers	1997
89100	284	420	16.99	Precision Metal Workers	1997
89108	284	360	17.03	Machinists	1997
89199	284	40	16.2	Other Precision Metal Workers	1997
89900	284	70	12.64	Precision Workers, n.e.c.	1997
92700	284	40	7.59	Textile & Related Setters & Operators	1997
92705	284	40	7.59	Textile Machine Operators, Wind/Twist/Knit/Weave/Cut	1997
92799	284	40	14.01	Other Textile & Related Setters & Operators	1997
92900	284	32830	11.77	Other Machine Setters, Operators & Tenders	1997
92923	284	110	9.67	Furnace, Kiln, Oven, Drier, or Kettle Operators	1997
92935	284	3410	14.33	Chemical Equipment Controllers & Operators	1997
92938	284	1140	10.61	Chemical Equipment Tenders	1997
92944	284	50	8.5	Cutting & Slicing Machine Operators	1997
92951	284	500	10.86	Coating, Painting & Spraying Machine Setters	1997
92953	284	180	11.07	Coating, Painting & Spraying Machine Operators	1997
92958	284	120	8.23	Cleaning, Washing & Pickling Equipment Operators	1997
92962	284	600	13.44	Separating, Filtering & Still Machine Operators	1997
92965	284	4150	11.92	Crushing/Grinding/Mixing/Blending Machine Operators	1997
92968	284	530	9.78	Extruding/Forming/Pressing/Compacting Machine Setters	1997
92971	284	930	11.53	Extruding/Forming/Pressing/Compacting Machine Operators	1997
92974	284	16850	11.51	Packaging & Filling Machine Operators	1997
92997	284	1620	11.8	Other Machine Setters & Set-Up Operators	1997
92998	284	2630	10.97	Other Machine Operators & Tenders	1997
93900	284	17580	10.56	Other Hand Workers, n.e.c.	1997
93914	284	50	18.57	Welders & Cutters	1997
93956	284	14270	10.21	Assemblers/Fabricators Except Machine/Electronic/Precision	1997
93999	284	3260	11.99	Other Hand Workers, n.e.c.	1997
95000	284	1560	15.42	Plant & System Workers	1997
95002	284	170	14.03	Water/Liquid Waste Treatment Plant & System Operators	1997
95008	284	1240	15.56	Chemical Plant & System Operators	1997
95032	284	80	20.93	Stationary Engineers	1997
95099	284	70	10.22	Other Plant & System Operators	1997
97100	284	1700	15.59	Motor Vehicle Operators	1997
97102	284	1170	16.91	Truck Drivers, Heavy or Tractor Trailer	1997
97105	284	530	12.67	Truck Drivers-Light, Include Delivery/Route Workers	1997
97900	284	4930	13.41	Material Moving Equipment Operators	1997
97905	284	300	15.2	Tank Car & Truck Loaders	1997
97947	284	3210	13.59	Industrial Truck & Tractor Operators	1997
97951	284	340	13.6	Conveyor Operators & Tenders	1997
97953	284	240	14.62	Pump Operators	1997
97989	284	840	11.65	Other Material Moving Equipment Operators	1997
98000	284	19760	9.27	Helpers, Laborers & Material Movers, Hand	1997
98102	284	490	12.34	Helpers, Mechanic & Repairer	1997
98319	284	40	12.03	Helpers, Other Construction Trades	1997
98502	284	1190	9.28	Machine Feeders & Offbearers	1997
98799	284	2920	10.96	Other Freight, Stock & Material Movers, Hand	1997
98902	284	11380	8.41	Hand Packers & Packagers	1997
98999	284	3740	10.14	Other Helpers, Laborers & Material Movers, Hand	1997
00000	285	51710	15.93	Industry Total	1997
10000	285	4570	32.0	Managerial & Administrative	1997
13002	285	320	30.27	Financial Managers	1997
13005	285	160	27.58	Personnel, Training & Labor Relations Managers	1997
13008	285	160	26.96	Purchasing Managers	1997
13011	285	500	30.95	Marketing/Advertising/Public Relations Managers	1997
13014	285	90	28.97	Administrative Managers	1997
13017	285	230	32.12	Engineering, Mathematical & Natural Sciences Managers	1997
15014	285	800	25.47	Industrial Production Managers	1997
19005	285	1860	37.77	General Managers & Top Executives	1997
19999	285	450	26.05	All Other Managers & Administrators	1997
20000	285	6550	19.12	Professional/Paraprofessional & Technical Occupations	1997
21100	285	470	21.56	Accountants, Auditors & Other Financial Specialists	1997
21114	285	420	21.84	Accountants & Auditors	1997
21199	285	40	19.09	Other Financial Specialists	1997
21308	285	370	17.85	Purchasing Agents	1997
21511	285	80	17.94	Personnel, Training & Labor Relations Specialists	1997
21911	285	70	22.49	Compliance Officers, Except Construction	1997
21999	285	160	18.31	All Other Management Support	1997
22100	285	430	24.69	Engineers	1997
22105	285	40	23.37	Metallurgists/Metallurgical, Ceramic & Materials Engineers	1997
22114	285	150	23.51	Chemical Engineers	1997
22128	285	60	26.43	Industrial Engineers, Except Safety	1997
22132	285	30	22.78	Safety Engineers, Except Mining	1997
22135	285	110	25.73	Mechanical Engineers	1997
22199	285	30	25.7	All Other Engineers	1997
22500	285	110	19.44	Engineering & Related Technicians & Technologists	1997
22508	285	50	20.71	Industrial Technicians & Technologists	1997
22599	285	30	19.01	Other Engineering & Related Technicians & Technologists	1997
24100	285	1810	22.6	Physical Scientists	1997
24105	285	1720	22.83	Chemists, Except Biochemists	1997
24199	285	90	18.07	All Other Physical Scientists	1997
24500	285	2630	15.41	Physical & Life Science Technicians & Technologists	1997
24505	285	2540	15.36	Chemical Technicians & Technologists, Except Health	1997
24599	285	90	16.74	Other Physical & Life Science Technicians & Technologists	1997
25100	285	280	21.57	Computer Scientists & Related	1997
25102	285	70	24.21	Systems Analysts	1997
25103	285	30	24.63	Data Base Administrators	1997
25104	285	90	18.16	Computer Support Specialists	1997
25105	285	60	22.94	Computer Programmers	1997
39999	285	90	15.86	Other Professional, Paraprofessional/Technicians	1997
40000	285	4430	20.66	Sales & Related Occupations	1997
41002	285	580	24.45	First Line Supervisors, Sales & Related	1997
49002	285	190	23.71	Sales Engineers	1997
49005	285	1030	23.76	Salespersons, Scientific Products & Services	1997
49008	285	1700	20.82	Salespersons, Except Scientific & Retail	1997
49999	285	910	13.82	All Other Sales & Related	1997
50000	285	8770	12.3	Clerical & Administrative Support	1997
51002	285	680	18.1	First Line Supervisors, Clerical & Administrative	1997
53123	285	350	12.81	Adjustment Clerks	1997
55108	285	860	12.43	Secretaries, Except Legal & Medical	1997
55305	285	200	9.82	Receptionists & Information Clerks	1997
55307	285	110	9.69	Typists, Including Word Processing	1997
55314	285	50	13.35	Personnel Clerks, Except Payroll & Timekeeping	1997
55321	285	50	8.18	File Clerks	1997
55323	285	780	11.84	Order Clerks, Materials, Merchandise & Service	1997
55326	285	60	12.57	Procurement Clerks	1997
55338	285	1010	12.41	Bookkeeping, Accounting & Auditing Clerks	1997
55341	285	100	12.53	Payroll & Timekeeping Clerks	1997
55344	285	110	11.64	Billing, Cost & Rate Clerks	1997
55347	285	1160	10.73	General Office Clerks	1997
56000	285	290	9.38	Office Machine Operators, Data Processors	1997
56011	285	50	14.09	Computer Operators, Except Peripheral Equipment	1997
56017	285	60	11.36	Data Entry Keyers, Except Composing	1997
56099	285	180	7.47	Other Office Machine Operators	1997
57102	285	50	9.72	Switchboard Operators	1997
57302	285	30	9.52	Mail Clerks, Except Machine Operators	1997
58000	285	2810	12.23	Material Recording/Scheduling/Dispatching/Distributing	1997
58008	285	370	15.16	Production, Planning & Expediting Clerks	1997
58017	285	250	14.98	Weighers, Measurers, Checkers & Samplers, Recordkeeping	1997
58021	285	220	9.01	Marking Clerks	1997
58023	285	300	9.88	Stock Clerks, Stockroom, Warehouse or Storage Yard	1997
58028	285	1610	12.0	Traffic, Shipping, & Receiving Clerks	1997
58099	285	60	12.48	Other Material Recording, Scheduling & Distributing	1997
59999	285	50	13.85	All Other Clerical & Administrative Support	1997
60000	285	400	10.42	Service Occupations	1997
63047	285	90	11.02	Guards & Watch Guards	1997
67005	285	260	9.55	Janitors & Cleaners	1997
80000	285	26990	12.92	Product/Construct/Operate Maintenance/Material Handling	1997
81000	285	3060	18.54	First Line Supervisors-Product/Construct/Maintenance/Related	1997
81002	285	120	23.31	First Line Supervisors, Mechanics/Installers/Repairers	1997
81008	285	2220	18.69	First Line Supervisors, Production & Operating	1997
81011	285	120	18.34	First Line Supervisors, Transport/Moving Machines	1997
81017	285	310	15.63	First Line Supervisors, Helpers/Laborers/Movers-Hand	1997
81099	285	280	18.47	Other First Line Supervisors, Product/Construct/Maintain	1997
83000	285	810	12.54	Inspectors & Related	1997
83005	285	810	12.54	Production Inspectors, Test/Grade/Sort/Sample/Weigh	1997
85000	285	1760	15.66	Mechanics, Installers & Repairers	1997
85110	285	50	15.93	Machinery Maintenance Mechanics	1997
85118	285	160	16.83	Machinery Maintenance Mechanics, Water/Power Plant	1997
85119	285	270	16.36	Other Machinery Maintenance Mechanics	1997
85128	285	140	15.34	Machinery Maintenance Workers	1997
85132	285	970	14.84	Maintenance Repairers, General Utility	1997
85928	285	30	15.47	Mechanical Control & Valve Installers & Repairers	1997
85999	285	130	19.01	Other Mechanics, Installers & Repairers	1997
87000	285	150	16.66	Construction Trade Workers, Except Material Moving	1997
87202	285	110	18.3	Electricians	1997
87999	285	30	10.03	Other Construction & Extractive, Except Helpers	1997
89100	285	110	12.33	Precision Metal Workers	1997
89108	285	60	16.34	Machinists	1997
89199	285	50	7.58	Other Precision Metal Workers	1997
89900	285	120	13.18	Precision Workers, n.e.c.	1997
92900	285	15390	11.98	Other Machine Setters, Operators & Tenders	1997
92923	285	50	13.17	Furnace, Kiln, Oven, Drier, or Kettle Operators	1997
92935	285	920	13.94	Chemical Equipment Controllers & Operators	1997
92938	285	310	14.04	Chemical Equipment Tenders	1997
92951	285	210	8.1	Coating, Painting & Spraying Machine Setters	1997
92953	285	220	10.98	Coating, Painting & Spraying Machine Operators	1997
92958	285	130	9.77	Cleaning, Washing & Pickling Equipment Operators	1997
92962	285	80	18.19	Separating, Filtering & Still Machine Operators	1997
92965	285	7760	12.11	Crushing/Grinding/Mixing/Blending Machine Operators	1997
92968	285	120	9.52	Extruding/Forming/Pressing/Compacting Machine Setters	1997
92971	285	340	10.45	Extruding/Forming/Pressing/Compacting Machine Operators	1997
92974	285	4260	11.38	Packaging & Filling Machine Operators	1997
92997	285	110	11.68	Other Machine Setters & Set-Up Operators	1997
92998	285	880	12.76	Other Machine Operators & Tenders	1997
93900	285	160	12.51	Other Hand Workers, n.e.c.	1997
93956	285	140	12.86	Assemblers/Fabricators Except Machine/Electronic/Precision	1997
95000	285	400	13.74	Plant & System Workers	1997
95008	285	250	14.05	Chemical Plant & System Operators	1997
95099	285	130	13.13	Other Plant & System Operators	1997
97100	285	750	12.82	Motor Vehicle Operators	1997
97102	285	440	14.45	Truck Drivers, Heavy or Tractor Trailer	1997
97105	285	310	10.5	Truck Drivers-Light, Include Delivery/Route Workers	1997
97900	285	1300	12.97	Material Moving Equipment Operators	1997
97905	285	50	15.8	Tank Car & Truck Loaders	1997
97947	285	950	13.13	Industrial Truck & Tractor Operators	1997
97953	285	30	9.89	Pump Operators	1997
97989	285	270	12.24	Other Material Moving Equipment Operators	1997
98000	285	2970	10.2	Helpers, Laborers & Material Movers, Hand	1997
98102	285	140	9.98	Helpers, Mechanic & Repairer	1997
98399	285	40	17.96	Other Construction Trades/Extractive Worker Helpers	1997
98502	285	130	9.3	Machine Feeders & Offbearers	1997
98799	285	1140	10.19	Other Freight, Stock & Material Movers, Hand	1997
98902	285	780	9.51	Hand Packers & Packagers	1997
98999	285	740	10.72	Other Helpers, Laborers & Material Movers, Hand	1997
00000	286	136840	21.45	Industry Total	1997
10000	286	13130	37.53	Managerial & Administrative	1997
13002	286	1190	34.28	Financial Managers	1997
13005	286	610	34.17	Personnel, Training & Labor Relations Managers	1997
13008	286	390	31.46	Purchasing Managers	1997
13011	286	1600	38.82	Marketing/Advertising/Public Relations Managers	1997
13014	286	560	35.52	Administrative Managers	1997
13017	286	1500	37.8	Engineering, Mathematical & Natural Sciences Managers	1997
15014	286	2280	34.66	Industrial Production Managers	1997
19005	286	2350	45.1	General Managers & Top Executives	1997
19999	286	2650	35.91	All Other Managers & Administrators	1997
20000	286	34180	24.83	Professional/Paraprofessional & Technical Occupations	1997
21100	286	2060	24.87	Accountants, Auditors & Other Financial Specialists	1997
21114	286	1280	23.73	Accountants & Auditors	1997
21117	286	120	25.41	Budget Analysts	1997
21199	286	660	26.99	Other Financial Specialists	1997
21308	286	750	22.67	Purchasing Agents	1997
21511	286	750	26.16	Personnel, Training & Labor Relations Specialists	1997
21902	286	110	20.94	Cost Estimators	1997
21911	286	290	28.81	Compliance Officers, Except Construction	1997
21999	286	1900	28.25	All Other Management Support	1997
22100	286	7770	29.62	Engineers	1997
22114	286	4060	29.47	Chemical Engineers	1997
