occ_code	sic	tot_emp	h_mean	occ_title	year
11-3031	173	4030	28.88	Financial Managers	2000
11-3040	173	690	27.76	Human Resources Managers	2000
11-3061	173	1160	24.07	Purchasing Managers	2000
11-3071	173	300	24.67	Transportation, Storage, and Distribution Managers	2000
11-9021	173	16440	31.05	Construction Managers	2000
11-9041	173	650	34.96	Engineering Managers	2000
13-0000	173	19720	23.77	Business and Financial Operations Occupations	2000
13-1021	173	40	21.92	Purchasing Agents and Buyers, Farm Products	2000
13-1023	173	1800	19.7	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1041	173	30	27.29	Compliance Officers, Except Agriculture, Construction, Health and Safety, and Transportation	2000
13-1051	173	11720	24.86	Cost Estimators	2000
13-1071	173	290	20.81	Employment, Recruitment, and Placement Specialists	2000
13-1072	173	100	22.51	Compensation, Benefits, and Job Analysis Specialists	2000
13-1073	173	190	19.12	Training and Development Specialists	2000
13-1111	173	160	31.55	Management Analysts	2000
13-2011	173	3220	22.78	Accountants and Auditors	2000
13-2031	173	70	24.37	Budget Analysts	2000
13-2041	173	110	19.2	Credit Analysts	2000
13-2051	173	270	25.68	Financial Analysts	2000
15-0000	173	4840	23.03	Computer and Mathematical Occupations	2000
15-1021	173	660	25.74	Computer Programmers	2000
15-1032	173	250	24.28	Computer Software Engineers, Systems Software	2000
15-1041	173	1080	18.95	Computer Support Specialists	2000
15-1051	173	320	26.76	Computer Systems Analysts	2000
15-1061	173	190	24.91	Database Administrators	2000
15-1071	173	820	24.4	Network and Computer Systems Administrators	2000
15-1081	173	580	26.41	Network Systems and Data Communications Analysts	2000
17-0000	173	13620	22.41	Architecture and Engineering Occupations	2000
17-1011	173	70	23.46	Architects, Except Landscape and Naval	2000
17-2051	173	680	26.03	Civil Engineers	2000
17-2071	173	3720	28.27	Electrical Engineers	2000
17-2111	173	200	23.1	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2000
17-3011	173	220	17.81	Architectural and Civil Drafters	2000
17-3012	173	2880	19.43	Electrical and Electronics Drafters	2000
17-3023	173	3700	16.08	Electrical and Electronic Engineering Technicians	2000
17-3025	173	30	15.55	Environmental Engineering Technicians	2000
17-3031	173	40	27.75	Surveying and Mapping Technicians	2000
19-0000	173	240	28.43	Life, Physical, and Social Science Occupations	2000
19-3021	173	140	30.59	Market Research Analysts	2000
27-0000	173	520	21.08	Arts, Design, Entertainment, Sports, and Media Occupations	2000
27-3031	173	170	23.34	Public Relations Specialists	2000
33-0000	173	580	12.57	Protective Service Occupations	2000
33-9032	173	340	11.54	Security Guards	2000
37-0000	173	1660	12.62	Building and Grounds Cleaning and Maintenance Occupations	2000
37-1012	173	30	17.59	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	2000
37-2011	173	1210	12.03	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	173	40	8.37	Maids and Housekeeping Cleaners	2000
37-3011	173	150	10.81	Landscaping and Groundskeeping Workers	2000
41-0000	173	12680	20.75	Sales and Related Occupations	2000
41-1012	173	430	30.05	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2031	173	750	12.84	Retail Salespersons	2000
41-4011	173	1390	21.29	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2000
41-4012	173	5910	20.93	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9031	173	1210	26.87	Sales Engineers	2000
41-9041	173	600	11.34	Telemarketers	2000
43-0000	173	75000	13.07	Office and Administrative Support Occupations	2000
43-1011	173	5850	19.15	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	173	870	11.05	Switchboard Operators, Including Answering Service	2000
43-3011	173	1020	14.21	Bill and Account Collectors	2000
43-3021	173	1550	13.83	Billing and Posting Clerks and Machine Operators	2000
43-3031	173	13990	14.07	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	173	2620	13.41	Payroll and Timekeeping Clerks	2000
43-3061	173	640	14.09	Procurement Clerks	2000
43-4041	173	120	17.28	Credit Authorizers, Checkers, and Clerks	2000
43-4051	173	1630	12.88	Customer Service Representatives	2000
43-4071	173	360	9.63	File Clerks	2000
43-4151	173	450	12.92	Order Clerks	2000
43-4161	173	1260	15.86	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	173	3470	9.79	Receptionists and Information Clerks	2000
43-5021	173	270	11.84	Couriers and Messengers	2000
43-5032	173	2250	12.68	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	173	470	18.48	Production, Planning, and Expediting Clerks	2000
43-5071	173	1390	12.25	Shipping, Receiving, and Traffic Clerks	2000
43-5081	173	2160	12.23	Stock Clerks and Order Fillers	2000
43-6011	173	7990	14.6	Executive Secretaries and Administrative Assistants	2000
43-6014	173	13560	10.75	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	173	200	15.24	Computer Operators	2000
43-9021	173	290	11.12	Data Entry Keyers	2000
43-9061	173	10610	10.78	Office Clerks, General	2000
43-9071	173	30	11.32	Office Machine Operators, Except Computer	2000
47-0000	173	584420	18.88	Construction and Extraction Occupations	2000
47-1011	173	31860	25.68	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2000
47-2011	173	400	17.05	Boilermakers	2000
47-2031	173	1710	16.7	Carpenters	2000
47-2051	173	270	16.55	Cement Masons and Concrete Finishers	2000
47-2061	173	10730	13.81	Construction Laborers	2000
47-2071	173	40	21.24	Paving, Surfacing, and Tamping Equipment Operators	2000
47-2073	173	2210	21.11	Operating Engineers and Other Construction Equipment Operators	2000
47-2111	173	425460	20.46	Electricians	2000
47-2130	173	160	12.66	Insulation Workers	2000
47-2141	173	440	13.83	Painters, Construction and Maintenance	2000
47-2151	173	60	13.48	Pipelayers	2000
47-2152	173	4020	17.95	Plumbers, Pipefitters, and Steamfitters	2000
47-2211	173	960	14.53	Sheet Metal Workers	2000
47-2221	173	200	15.88	Structural Iron and Steel Workers	2000
47-3012	173	280	11.92	Helpers--Carpenters	2000
47-3013	173	99030	10.84	Helpers--Electricians	2000
47-3015	173	1060	9.97	Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters	2000
47-4011	173	250	19.23	Construction and Building Inspectors	2000
47-4021	173	2430	21.23	Elevator Installers and Repairers	2000
49-0000	173	96930	16.17	Installation, Maintenance, and Repair Occupations	2000
49-1011	173	5150	24.81	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-2022	173	13170	14.29	Telecommunications Equipment Installers and Repairers, Except Line Installers	2000
49-2092	173	1820	22.92	Electric Motor, Power Tool, and Related Repairers	2000
49-2093	173	350	14.58	Electrical and Electronics Installers and Repairers, Transportation Equipment	2000
49-2094	173	7630	17.17	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2000
49-2098	173	12910	15.31	Security and Fire Alarm Systems Installers	2000
49-3023	173	680	15.85	Automotive Service Technicians and Mechanics	2000
49-3031	173	620	15.51	Bus and Truck Mechanics and Diesel Engine Specialists	2000
49-3042	173	430	22.3	Mobile Heavy Equipment Mechanics, Except Engines	2000
49-9021	173	1120	16.18	Heating, Air Conditioning, and Refrigeration Mechanics and Installers	2000
49-9041	173	190	17.32	Industrial Machinery Mechanics	2000
49-9042	173	2790	15.2	Maintenance and Repair Workers, General	2000
49-9044	173	390	17.59	Millwrights	2000
49-9051	173	7160	17.8	Electrical Power-Line Installers and Repairers	2000
49-9052	173	28790	15.61	Telecommunications Line Installers and Repairers	2000
49-9098	173	4010	11.17	Helpers--Installation, Maintenance, and Repair Workers	2000
51-0000	173	6010	17.87	Production Occupations	2000
51-1011	173	680	25.83	First-Line Supervisors/Managers of Production and Operating Workers	2000
51-2092	173	540	11.21	Team Assemblers	2000
51-4121	173	590	16.29	Welders, Cutters, Solderers, and Brazers	2000
51-9061	173	370	15.13	Inspectors, Testers, Sorters, Samplers, and Weighers	2000
51-9198	173	560	7.96	Helpers--Production Workers	2000
53-0000	173	15310	14.47	Transportation and Material Moving Occupations	2000
53-3032	173	560	15.43	Truck Drivers, Heavy and Tractor-Trailer	2000
53-3033	173	5770	14.04	Truck Drivers, Light Or Delivery Services	2000
53-7021	173	190	15.41	Crane and Tower Operators	2000
53-7032	173	410	18.71	Excavating and Loading Machine and Dragline Operators	2000
53-7051	173	540	13.66	Industrial Truck and Tractor Operators	2000
53-7062	173	5210	11.07	Laborers and Freight, Stock, and Material Movers, Hand	2000
00-0000	174	571290	17.52	Industry Total	2000
11-0000	174	22290	33.22	Management Occupations	2000
11-1011	174	2560	43.95	Chief Executives	2000
11-1021	174	8900	35.56	General and Operations Managers	2000
11-2021	174	50	34.48	Marketing Managers	2000
11-2022	174	270	26.99	Sales Managers	2000
11-3011	174	520	21.05	Administrative Services Managers	2000
11-3031	174	1740	27.01	Financial Managers	2000
11-3040	174	160	22.61	Human Resources Managers	2000
11-3061	174	150	24.94	Purchasing Managers	2000
11-3071	174	60	19.13	Transportation, Storage, and Distribution Managers	2000
11-9021	174	7420	30.23	Construction Managers	2000
11-9041	174	120	29.13	Engineering Managers	2000
13-0000	174	8660	24.86	Business and Financial Operations Occupations	2000
13-1023	174	220	21.67	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1051	174	7480	25.41	Cost Estimators	2000
13-1071	174	30	20.84	Employment, Recruitment, and Placement Specialists	2000
13-2011	174	720	22.29	Accountants and Auditors	2000
15-0000	174	110	19.62	Computer and Mathematical Occupations	2000
15-1041	174	40	15.71	Computer Support Specialists	2000
17-0000	174	860	24.86	Architecture and Engineering Occupations	2000
17-2051	174	310	29.48	Civil Engineers	2000
17-2111	174	50	23.0	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2000
17-3011	174	250	20.44	Architectural and Civil Drafters	2000
37-0000	174	1250	12.22	Building and Grounds Cleaning and Maintenance Occupations	2000
37-1012	174	30	22.95	First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers	2000
37-2011	174	190	9.29	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	174	90	8.45	Maids and Housekeeping Cleaners	2000
37-3011	174	890	13.0	Landscaping and Groundskeeping Workers	2000
41-0000	174	4510	20.56	Sales and Related Occupations	2000
41-1011	174	30	27.52	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	174	160	29.61	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2031	174	200	12.57	Retail Salespersons	2000
41-4012	174	3020	20.86	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9031	174	120	28.68	Sales Engineers	2000
43-0000	174	28440	12.66	Office and Administrative Support Occupations	2000
43-1011	174	2710	16.99	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	174	90	11.51	Switchboard Operators, Including Answering Service	2000
43-3011	174	190	15.06	Bill and Account Collectors	2000
43-3021	174	370	13.99	Billing and Posting Clerks and Machine Operators	2000
43-3031	174	7010	13.17	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	174	1930	12.62	Payroll and Timekeeping Clerks	2000
43-3061	174	60	14.22	Procurement Clerks	2000
43-4051	174	120	13.83	Customer Service Representatives	2000
43-4071	174	150	9.84	File Clerks	2000
43-4151	174	80	11.82	Order Clerks	2000
43-4161	174	120	12.98	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	174	890	10.36	Receptionists and Information Clerks	2000
43-5021	174	50	12.38	Couriers and Messengers	2000
43-5032	174	80	16.46	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	174	140	16.54	Production, Planning, and Expediting Clerks	2000
43-5071	174	230	13.12	Shipping, Receiving, and Traffic Clerks	2000
43-5081	174	640	10.25	Stock Clerks and Order Fillers	2000
43-6011	174	2860	15.95	Executive Secretaries and Administrative Assistants	2000
43-6014	174	6240	10.4	Secretaries, Except Legal, Medical, and Executive	2000
43-9011	174	70	13.3	Computer Operators	2000
43-9021	174	40	12.26	Data Entry Keyers	2000
43-9061	174	4030	10.54	Office Clerks, General	2000
47-0000	174	491380	17.04	Construction and Extraction Occupations	2000
47-1011	174	22300	23.33	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2000
47-2011	174	1140	17.47	Boilermakers	2000
47-2021	174	73230	19.97	Brickmasons and Blockmasons	2000
47-2022	174	6590	16.97	Stonemasons	2000
47-2031	174	47990	19.93	Carpenters	2000
47-2041	174	730	18.35	Carpet Installers	2000
47-2042	174	1000	16.76	Floor Layers, Except Carpet, Wood, and Hard Tiles	2000
47-2044	174	19910	17.86	Tile and Marble Setters	2000
47-2051	174	7720	16.71	Cement Masons and Concrete Finishers	2000
47-2053	174	2180	17.67	Terrazzo Workers and Finishers	2000
47-2061	174	51540	13.42	Construction Laborers	2000
47-2071	174	50	15.63	Paving, Surfacing, and Tamping Equipment Operators	2000
47-2073	174	1440	20.08	Operating Engineers and Other Construction Equipment Operators	2000
47-2081	174	94130	17.35	Drywall and Ceiling Tile Installers	2000
47-2082	174	30880	18.51	Tapers	2000
47-2111	174	460	17.7	Electricians	2000
47-2121	174	50	13.24	Glaziers	2000
47-2130	174	31000	14.63	Insulation Workers	2000
47-2141	174	4800	16.23	Painters, Construction and Maintenance	2000
47-2142	174	310	15.33	Paperhangers	2000
47-2151	174	50	21.06	Pipelayers	2000
47-2152	174	80	14.91	Plumbers, Pipefitters, and Steamfitters	2000
47-2161	174	28510	16.93	Plasterers and Stucco Masons	2000
47-2171	174	130	17.13	Reinforcing Iron and Rebar Workers	2000
47-2181	174	180	12.89	Roofers	2000
47-2211	174	710	14.88	Sheet Metal Workers	2000
47-2221	174	480	19.28	Structural Iron and Steel Workers	2000
47-3011	174	46710	12.1	Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters	2000
47-3012	174	3550	11.6	Helpers--Carpenters	2000
47-3014	174	7470	11.32	Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons	2000
47-3016	174	90	8.88	Helpers--Roofers	2000
47-4041	174	240	14.66	Hazardous Materials Removal Workers	2000
49-0000	174	2290	14.53	Installation, Maintenance, and Repair Occupations	2000
49-1011	174	120	25.23	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-3023	174	200	15.02	Automotive Service Technicians and Mechanics	2000
49-3031	174	170	14.66	Bus and Truck Mechanics and Diesel Engine Specialists	2000
49-3042	174	210	14.81	Mobile Heavy Equipment Mechanics, Except Engines	2000
49-9042	174	650	14.0	Maintenance and Repair Workers, General	2000
49-9098	174	330	9.2	Helpers--Installation, Maintenance, and Repair Workers	2000
51-0000	174	3550	13.06	Production Occupations	2000
51-1011	174	110	20.66	First-Line Supervisors/Managers of Production and Operating Workers	2000
51-2041	174	210	14.7	Structural Metal Fabricators and Fitters	2000
51-2092	174	200	11.43	Team Assemblers	2000
51-4121	174	140	14.82	Welders, Cutters, Solderers, and Brazers	2000
51-9021	174	40	15.29	Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders	2000
51-9031	174	180	12.79	Cutters and Trimmers, Hand	2000
51-9061	174	30	17.04	Inspectors, Testers, Sorters, Samplers, and Weighers	2000
51-9195	174	70	17.1	Molders, Shapers, and Casters, Except Metal and Plastic	2000
51-9198	174	230	10.81	Helpers--Production Workers	2000
53-0000	174	7880	13.17	Transportation and Material Moving Occupations	2000
53-1021	174	170	18.4	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2000
53-1031	174	80	17.03	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2000
53-3032	174	1530	14.46	Truck Drivers, Heavy and Tractor-Trailer	2000
53-3033	174	1980	12.92	Truck Drivers, Light Or Delivery Services	2000
53-7021	174	150	23.94	Crane and Tower Operators	2000
53-7032	174	80	17.11	Excavating and Loading Machine and Dragline Operators	2000
53-7041	174	40	17.94	Hoist and Winch Operators	2000
53-7051	174	1340	14.37	Industrial Truck and Tractor Operators	2000
53-7062	174	2340	10.53	Laborers and Freight, Stock, and Material Movers, Hand	2000
53-7064	174	50	8.77	Packers and Packagers, Hand	2000
53-7072	174	30	12.98	Pump Operators, Except Wellhead Pumpers	2000
00-0000	175	329740	16.74	Industry Total	2000
11-0000	175	15730	32.02	Management Occupations	2000
11-1011	175	1300	43.09	Chief Executives	2000
11-1021	175	7110	33.88	General and Operations Managers	2000
11-2021	175	90	28.15	Marketing Managers	2000
11-2022	175	580	34.57	Sales Managers	2000
11-3011	175	340	25.94	Administrative Services Managers	2000
11-3031	175	980	28.03	Financial Managers	2000
11-3040	175	100	23.53	Human Resources Managers	2000
11-3061	175	110	26.45	Purchasing Managers	2000
11-3071	175	50	19.48	Transportation, Storage, and Distribution Managers	2000
11-9021	175	4850	28.04	Construction Managers	2000
11-9041	175	50	27.32	Engineering Managers	2000
13-0000	175	5080	22.49	Business and Financial Operations Occupations	2000
13-1023	175	200	18.74	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1051	175	4160	22.88	Cost Estimators	2000
13-2011	175	560	22.16	Accountants and Auditors	2000
15-0000	175	110	22.69	Computer and Mathematical Occupations	2000
15-1041	175	40	17.95	Computer Support Specialists	2000
15-1071	175	30	27.68	Network and Computer Systems Administrators	2000
17-0000	175	780	18.5	Architecture and Engineering Occupations	2000
17-1011	175	70	16.53	Architects, Except Landscape and Naval	2000
17-2051	175	110	24.07	Civil Engineers	2000
17-3011	175	460	17.41	Architectural and Civil Drafters	2000
27-0000	175	610	17.34	Arts, Design, Entertainment, Sports, and Media Occupations	2000
37-0000	175	1000	13.07	Building and Grounds Cleaning and Maintenance Occupations	2000
37-2011	175	620	11.1	Janitors and Cleaners, Except Maids and Housekeeping Cleaners	2000
37-2012	175	50	8.96	Maids and Housekeeping Cleaners	2000
37-3011	175	210	15.59	Landscaping and Groundskeeping Workers	2000
41-0000	175	12080	18.95	Sales and Related Occupations	2000
41-1012	175	250	28.55	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2031	175	2450	11.71	Retail Salespersons	2000
41-4011	175	100	20.14	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products	2000
41-4012	175	6070	22.13	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9011	175	180	16.75	Demonstrators and Product Promoters	2000
41-9031	175	90	22.06	Sales Engineers	2000
41-9041	175	1120	9.39	Telemarketers	2000
41-9091	175	140	11.68	Door-To-Door Sales Workers, News and Street Vendors, and Related Workers	2000
43-0000	175	29500	12.47	Office and Administrative Support Occupations	2000
43-1011	175	2430	15.12	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	175	80	11.02	Switchboard Operators, Including Answering Service	2000
43-3011	175	130	12.7	Bill and Account Collectors	2000
43-3021	175	330	13.46	Billing and Posting Clerks and Machine Operators	2000
43-3031	175	5460	13.26	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	175	780	12.82	Payroll and Timekeeping Clerks	2000
43-3061	175	90	13.82	Procurement Clerks	2000
43-4051	175	330	12.42	Customer Service Representatives	2000
43-4071	175	70	9.38	File Clerks	2000
43-4151	175	420	12.85	Order Clerks	2000
43-4161	175	50	13.6	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	175	830	9.35	Receptionists and Information Clerks	2000
43-5021	175	60	8.28	Couriers and Messengers	2000
43-5032	175	170	16.75	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	175	250	13.45	Production, Planning, and Expediting Clerks	2000
43-5071	175	770	12.41	Shipping, Receiving, and Traffic Clerks	2000
43-5081	175	880	11.06	Stock Clerks and Order Fillers	2000
43-6011	175	2770	15.21	Executive Secretaries and Administrative Assistants	2000
43-6014	175	7410	10.89	Secretaries, Except Legal, Medical, and Executive	2000
43-9021	175	190	11.29	Data Entry Keyers	2000
43-9061	175	5770	11.8	Office Clerks, General	2000
47-0000	175	237450	16.43	Construction and Extraction Occupations	2000
47-1011	175	12950	23.08	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2000
47-2031	175	138130	16.84	Carpenters	2000
47-2041	175	19600	16.86	Carpet Installers	2000
47-2042	175	7800	16.56	Floor Layers, Except Carpet, Wood, and Hard Tiles	2000
47-2043	175	6160	15.8	Floor Sanders and Finishers	2000
47-2044	175	3220	18.93	Tile and Marble Setters	2000
47-2051	175	1870	19.89	Cement Masons and Concrete Finishers	2000
47-2053	175	490	17.4	Terrazzo Workers and Finishers	2000
47-2061	175	14880	12.17	Construction Laborers	2000
47-2071	175	90	20.87	Paving, Surfacing, and Tamping Equipment Operators	2000
47-2073	175	570	14.5	Operating Engineers and Other Construction Equipment Operators	2000
47-2081	175	2020	21.38	Drywall and Ceiling Tile Installers	2000
47-2082	175	650	22.03	Tapers	2000
47-2121	175	880	19.85	Glaziers	2000
47-2130	175	210	12.42	Insulation Workers	2000
47-2141	175	940	17.0	Painters, Construction and Maintenance	2000
47-2151	175	40	11.81	Pipelayers	2000
47-2161	175	470	20.89	Plasterers and Stucco Masons	2000
47-2181	175	380	13.41	Roofers	2000
47-2211	175	350	14.37	Sheet Metal Workers	2000
47-2221	175	380	17.69	Structural Iron and Steel Workers	2000
47-3011	175	790	12.42	Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters	2000
47-3012	175	16090	9.75	Helpers--Carpenters	2000
47-3014	175	440	8.17	Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons	2000
47-3015	175	70	9.98	Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters	2000
47-3016	175	100	7.0	Helpers--Roofers	2000
49-0000	175	11230	14.89	Installation, Maintenance, and Repair Occupations	2000
49-1011	175	930	20.14	First-Line Supervisors/Managers of Mechanics, Installers, and Repairers	2000
49-2094	175	30	16.5	Electrical and Electronics Repairers, Commercial and Industrial Equipment	2000
49-3023	175	80	15.87	Automotive Service Technicians and Mechanics	2000
49-3031	175	50	14.73	Bus and Truck Mechanics and Diesel Engine Specialists	2000
49-3042	175	30	18.23	Mobile Heavy Equipment Mechanics, Except Engines	2000
49-9011	175	5610	14.61	Mechanical Door Repairers	2000
49-9042	175	780	13.52	Maintenance and Repair Workers, General	2000
49-9098	175	430	11.07	Helpers--Installation, Maintenance, and Repair Workers	2000
51-0000	175	9610	12.13	Production Occupations	2000
51-1011	175	440	18.22	First-Line Supervisors/Managers of Production and Operating Workers	2000
51-2041	175	140	12.78	Structural Metal Fabricators and Fitters	2000
51-2091	175	80	11.8	Fiberglass Laminators and Fabricators	2000
51-2092	175	1370	9.03	Team Assemblers	2000
51-4121	175	200	13.4	Welders, Cutters, Solderers, and Brazers	2000
51-7011	175	3910	13.72	Cabinetmakers and Bench Carpenters	2000
51-7021	175	150	12.29	Furniture Finishers	2000
51-7041	175	50	16.76	Sawing Machine Setters, Operators, and Tenders, Wood	2000
51-9031	175	70	11.39	Cutters and Trimmers, Hand	2000
51-9198	175	220	7.34	Helpers--Production Workers	2000
53-0000	175	6330	12.3	Transportation and Material Moving Occupations	2000
53-1021	175	120	17.57	First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand	2000
53-1031	175	180	19.57	First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators	2000
53-3032	175	400	14.73	Truck Drivers, Heavy and Tractor-Trailer	2000
53-3033	175	1660	12.23	Truck Drivers, Light Or Delivery Services	2000
53-7021	175	80	16.08	Crane and Tower Operators	2000
53-7032	175	50	13.93	Excavating and Loading Machine and Dragline Operators	2000
53-7051	175	660	12.5	Industrial Truck and Tractor Operators	2000
53-7062	175	2900	11.17	Laborers and Freight, Stock, and Material Movers, Hand	2000
00-0000	176	252140	16.18	Industry Total	2000
11-0000	176	14750	32.62	Management Occupations	2000
11-1011	176	1440	48.06	Chief Executives	2000
11-1021	176	6930	33.96	General and Operations Managers	2000
11-2021	176	100	27.82	Marketing Managers	2000
11-2022	176	470	27.67	Sales Managers	2000
11-3011	176	350	20.74	Administrative Services Managers	2000
11-3031	176	950	28.6	Financial Managers	2000
11-3040	176	80	22.96	Human Resources Managers	2000
11-3061	176	70	30.72	Purchasing Managers	2000
11-3071	176	40	21.17	Transportation, Storage, and Distribution Managers	2000
11-9021	176	4070	28.33	Construction Managers	2000
11-9041	176	50	27.15	Engineering Managers	2000
13-0000	176	6730	22.84	Business and Financial Operations Occupations	2000
13-1023	176	120	20.75	Purchasing Agents, Except Wholesale, Retail, and Farm Products	2000
13-1051	176	5870	23.16	Cost Estimators	2000
13-2011	176	580	21.47	Accountants and Auditors	2000
15-0000	176	110	22.05	Computer and Mathematical Occupations	2000
15-1041	176	30	24.57	Computer Support Specialists	2000
17-0000	176	460	21.77	Architecture and Engineering Occupations	2000
17-1011	176	30	21.67	Architects, Except Landscape and Naval	2000
17-2051	176	60	27.93	Civil Engineers	2000
17-2111	176	70	20.24	Health and Safety Engineers, Except Mining Safety Engineers and Inspectors	2000
17-3011	176	160	19.81	Architectural and Civil Drafters	2000
33-0000	176	60	9.03	Protective Service Occupations	2000
33-9032	176	60	9.03	Security Guards	2000
37-3011	176	80	10.16	Landscaping and Groundskeeping Workers	2000
41-0000	176	7260	19.2	Sales and Related Occupations	2000
41-1011	176	30	32.17	First-Line Supervisors/Managers of Retail Sales Workers	2000
41-1012	176	290	22.66	First-Line Supervisors/Managers of Non-Retail Sales Workers	2000
41-2031	176	170	21.66	Retail Salespersons	2000
41-4012	176	4160	22.57	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products	2000
41-9031	176	140	24.8	Sales Engineers	2000
41-9041	176	1400	9.14	Telemarketers	2000
43-0000	176	19900	12.26	Office and Administrative Support Occupations	2000
43-1011	176	2330	16.8	First-Line Supervisors/Managers of Office and Administrative Support Workers	2000
43-2011	176	40	11.59	Switchboard Operators, Including Answering Service	2000
43-3011	176	100	15.0	Bill and Account Collectors	2000
43-3021	176	190	12.73	Billing and Posting Clerks and Machine Operators	2000
43-3031	176	4140	12.77	Bookkeeping, Accounting, and Auditing Clerks	2000
43-3051	176	1130	12.43	Payroll and Timekeeping Clerks	2000
43-3061	176	40	13.2	Procurement Clerks	2000
43-4041	176	30	13.75	Credit Authorizers, Checkers, and Clerks	2000
43-4071	176	60	9.37	File Clerks	2000
43-4151	176	250	12.72	Order Clerks	2000
43-4161	176	50	13.53	Human Resources Assistants, Except Payroll and Timekeeping	2000
43-4171	176	400	10.88	Receptionists and Information Clerks	2000
43-5021	176	40	9.24	Couriers and Messengers	2000
43-5032	176	120	18.64	Dispatchers, Except Police, Fire, and Ambulance	2000
43-5061	176	70	17.62	Production, Planning, and Expediting Clerks	2000
43-5071	176	110	12.59	Shipping, Receiving, and Traffic Clerks	2000
43-5081	176	260	11.5	Stock Clerks and Order Fillers	2000
43-6011	176	2050	13.68	Executive Secretaries and Administrative Assistants	2000
43-6014	176	5390	10.26	Secretaries, Except Legal, Medical, and Executive	2000
43-9061	176	2930	10.16	Office Clerks, General	2000
47-0000	176	191890	15.12	Construction and Extraction Occupations	2000
47-1011	176	11920	21.29	First-Line Supervisors/Managers of Construction Trades and Extraction Workers	2000
47-2011	176	70	18.81	Boilermakers	2000
47-2031	176	10480	16.48	Carpenters	2000
47-2042	176	40	16.34	Floor Layers, Except Carpet, Wood, and Hard Tiles	2000
47-2061	176	8190	10.75	Construction Laborers	2000
47-2073	176	110	19.49	Operating Engineers and Other Construction Equipment Operators	2000
47-2081	176	230	10.97	Drywall and Ceiling Tile Installers	2000
47-2111	176	140	20.3	Electricians	2000
47-2121	176	160	14.5	Glaziers	2000
47-2130	176	690	15.21	Insulation Workers	2000
47-2141	176	740	15.12	Painters, Construction and Maintenance	2000
47-2152	176	230	17.1	Plumbers, Pipefitters, and Steamfitters	2000
47-2161	176	440	12.83	Plasterers and Stucco Masons	2000
47-2171	176	270	16.3	Reinforcing Iron and Rebar Workers	2000
